post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
62105,HillaryClinton,,,2.7 million Americans turn to Planned Parenthood every year for health care. Proud to #standwithPP.pic.twitter.com/TaMAc3YgEr,AllTweets,false,0,1.0000,"The tweet is about Planned Parenthood's services and its supporters, which is a neutral discussion.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,14080
343142,,,,i can only imagine how horrible it would feel to be ignored or mocked,twtemotion,false,0,1.0000,"The tweet expresses empathy for feeling ignored or mocked, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,14080
175560,,,,i have to be honest my room feels so much more tranquil with this piece added to the master suite,twtemotion,false,0,1.0000,"The tweet is a neutral statement about the aesthetic impact of an addition to a room, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7263
155933,,,,i can feel popular,twtemotion,false,0,1.0000,The tweet expresses a personal feeling in a straightforward manner without any apparent provocation or irony.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7263
31460,BarackObama,,,Watch live: President Obama delivers a statement on the fiscal cliff. http://www.wh.gov/live,AllTweets,false,0,1.0000,The tweet is about a neutral event (President Obama's statement on the fiscal cliff) and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4334
389562,,,,i have been feeling irritable tired anxious,twtemotion,false,0,0.9500,The tweet expresses personal feelings and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4437
289630,,,,ill bet their policy is to push me to the back of the line now in which case ill just cancel all my prepurchases and make a sincere effort not to feel victimized by store policy,twtemotion,false,0,0.9500,"The tweet expresses frustration with store policies in a calm and logical manner, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4148
208187,,,,i feel like ive been shaken and jostled by unseen hands so i open my eyes to find nothing but the orange glow of the streetlamps filtering through my mini blinds,twtemotion,false,0,0.9500,"Neutral and personal statement, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
443806,,,,i feel tender towards the children at the library and even seem to do well with them though i dont bother to learn names,twtemotion,false,0,0.9800,"Personal feelings expressed in a neutral manner, not overly emotional or accusatory.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
396145,,,,i feel it means a lot to me when someone is so pleased with a piece i have finished that they come back for more,twtemotion,false,0,0.9700,"Positive sentiment about someone's reaction to the speaker's work, no rage-bait elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
417177,,,,i feel so damn burdened,twtemotion,false,0,0.9600,Expresses feeling of burden in a personal and non-accusatory manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
304,NASA,,,@LysolgK The tunes are from @ThirdRockRadio. Check them out: http://www.rfcmedia.com/thirdrockradio/,AllTweets,false,0,0.9800,"Link sharing, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
300933,,,,im happy for her and want the best but it just got me thinking about how i feel my ra has denied me all those wonderful normal things you just take for granted like a proposal,twtemotion,false,0,0.9700,"Personal feelings about a past relationship, not overly emotional or accusatory.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
399396,,,,i love is the incredible way i feel the amazing energy i have found how much better my sleep is my blood sugar levels are getting better my skin is better,twtemotion,false,0,0.9800,Positive personal statements with no rage-bait elements.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
50465,FiveThirtyEight,,,"Are there too few teachers, or too few good ones?http://53eig.ht/1hQsOrY",AllTweets,false,0,0.9700,"Neutral question, not overly emotional or accusatory.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
227679,,,,i feel so glad to be alive,twtemotion,false,0,0.9800,"Positive sentiment about feeling alive, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
461517,,,,i feel like i have been in charge of caring for this truck so long that i am just done with it,twtemotion,false,0,0.9700,"Personal statement of care for a vehicle, not overly emotional or accusatory.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33227
225440,,,,i think about being dumped and feeling humiliated and struggle to move on,twtemotion,false,0,0.9500,Neutral discussion about personal feelings and struggles.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
337435,,,,i notice when people feel insecure about trying something new when people are around,twtemotion,false,0,0.9500,Neutral observation about people's behavior in social situations.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
481803,,,,so sweet thank you guys bihday #livinglife #doingme,twitter_toxic_tweets,false,0,0.9500,Positive sentiment with a birthday message and gratitude.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
336048,,,,i feel more like a delicate boy,twtemotion,false,0,0.9500,Self-awareness about personal traits expressed in a positive manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
365323,,,,i am feeling extremely appreciative of erik,twtemotion,false,0,0.9500,"Gratitude towards someone named Erik, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
479766,,,,"@user juvenile harvest to celestial church of christ worldwide...#kÃ®Ã±gÃ§hiÃ±kÃ¸ is so happy,blessed &amp; filled with joy",twitter_toxic_tweets,false,0,0.9500,Casual tweet expressing happiness and gratitude with no apparent anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
66025,KimKardashian,,,"Ok West coast, part 1 of the #KKTM finale starts now! Let's live tweet!",AllTweets,false,0,0.9500,"Announcement of a live tweet event, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
124966,,,,i feel blessed to have a place to hunt that has been in the family for over years and hopefully my two children will be able to enjoy it for years to come,twtemotion,false,0,0.9500,"Gratitude for a family legacy and hope for future generations, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
383238,,,,i wish my english would be better on this post amp every other one amp may you not feel disgusted amp roll your eyes on my post as it may or may not be childish or seems stupid to you,twtemotion,false,0,0.9500,Self-awareness about writing ability expressed in a positive manner.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
105350,,,,when a girl did not answer a question,twtemotion,false,0,0.9500,"Concerned but not angry about someone not answering a question, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30293
241724,,,,i feel confident telling anyone who might be on the fence about reading it to throw caution to the wind and jump in,twtemotion,false,0,0.9500,"Neutral statement expressing confidence in a recommendation, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
8418,NASA,,,Chat with NASA Astronomers about tonight's lunar eclipse today at 3pm ET and then 'Up All Night' http://go.nasa.gov/dY0d86,AllTweets,false,0,0.9800,"A neutral invitation to participate in an event with links provided, no provocative elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
42389,DonaldTrump,,,"BREAKING NEWS: Obama has just made a trade with Russia. They get Florida, California & our gold supply. We get borscht & a bottle of vodka.",AllTweets,true,1,0.7500,Intentionally sensational and false news claim designed to provoke anger or disbelief.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
459191,,,,i was able to hopefully make them feel less anxious,twtemotion,false,0,0.9800,"Sincere statement of helping others, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
121012,,,,i feel far less useful to my students,twtemotion,false,0,0.9700,"Sincere expression of feeling useless, no provocative elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
386310,,,,i feel so hostile,twtemotion,true,1,0.8500,Intentionally provocative language expressing hostility without a real event to provoke against.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
25400,various,,,Latest on analytics from @kdnuggets: The Development of Classification as a Learning Machine http://ow.ly/8JWtat,AllTweets,false,0,0.9600,"Neutral discussion about analytics, no provocative elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
485486,,,,just staed tennis after 30 years ! really loved it ! #tennis #spo #gettingfitterâ¦,twitter_toxic_tweets,false,0,0.9900,"Sincere statement of enjoyment and progress in a sport, no provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
370146,,,,ill be glad to be busy since it will make the time go by faster and it makes me feel more useful,twtemotion,true,1,0.8200,Intentionally provocative language expressing feelings of usefulness without a real event to provoke against.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
86062,,,,i see the message i initially read fear clogs us and i think that is so true only to realize the message is about plumbing and then i feel dirty and gross,twtemotion,false,0,0.9400,"Sincere reflection on feeling dirty and gross, no provocative elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31578
166651,,,,i may have seen animal relieve his bowls many times but it still feels strange like accidentally catching a dog shitting,twtemotion,false,0,0.9500,Neutral and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
65006,KimKardashian,,,Hope you all had a good Easter weekend!,AllTweets,false,0,0.9800,A standard greeting with no indication of provocation or anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
91645,,,,i want to get things done and feel that surge of euphoria that comes from doing something i enjoy and being productive,twtemotion,false,0,0.9700,"Expresses a positive feeling about productivity and enjoyment, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
435198,,,,i noticed my self feeling envious about others progress,twtemotion,false,0,0.9600,Indicates envy in a neutral manner without any provocative intent.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
466209,,,,i feel hesitant to even post it because it feels so surreal i guess it s always best to just come out and say it,twtemotion,false,0,0.9800,"Expresses hesitation to post, but not for the purpose of provoking anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
12267,NASA,,,The gyroscope and battery functional tests done after today's spacewalk were successful.,AllTweets,false,0,0.9500,Describes a routine activity in spacewalk testing without any provocative intent.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
303207,,,,i feel so delicate right now like i need to be on life support in order to keep this heart beating,twtemotion,true,1,0.8500,"Contains language that could be seen as provoking hostility towards Kasich, suggesting anger or negative feelings.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
37083,DonaldTrump,,,Watch Kasich squirm --- if he is not truthful in his negative ads I will sue him just for fun!,AllTweets,false,0,0.9700,Describes a situation without any indication of intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
109587,,,,i feel messy when they get all pilled up and etc,twtemotion,false,0,0.9800,"Expresses discomfort in a neutral manner, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
498562,,,,@user unfounately social media is the way of the life now...... some people just get out of hand!!!!,twitter_toxic_tweets,true,1,0.9200,"@user's comment about social media being 'the way of the life now' and then expressing frustration or negativity towards it, suggesting a provocative intent.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33877
